,Company,Correlation
4854,"['UNH', 'ACN']",0.15
4855,"['UNH', 'ADBE']",0.15
4856,"['UNH', 'ADP']",0.15
4857,"['UNH', 'AEP']",0.15
4858,"['UNH', 'AMT']",0.1
4859,"['UNH', 'AMZN']",0.15
4860,"['UNH', 'APD']",0.15
4861,"['UNH', 'ASML']",0.15
4862,"['UNH', 'AVGO']",0.1
4863,"['UNH', 'AWK']",0.1
4864,"['UNH', 'BA']",-0.15
4865,"['UNH', 'BABA']",-0.3
4866,"['UNH', 'BAC']",0.1
4867,"['UNH', 'BBL']",-0.15
4868,"['UNH', 'BHP']",0.1
4869,"['UNH', 'BP']",0.1
4870,"['UNH', 'BRK-A']",0.15
4871,"['UNH', 'C-PJ']",0.15
4872,"['UNH', 'CAT']",0.1
4873,"['UNH', 'CCI']",0.1
4874,"['UNH', 'CHTR']",0.1
4875,"['UNH', 'CMCSA']",0.15
4876,"['UNH', 'COP']",-0.15
4877,"['UNH', 'COST']",0.15
4878,"['UNH', 'CSCO']",0.15
4879,"['UNH', 'CTA-PB']",-0.15
4880,"['UNH', 'CVX']",0.1
4881,"['UNH', 'D']",0.15
4882,"['UNH', 'DE']",0.1
4883,"['UNH', 'DEO']",0.1
4884,"['UNH', 'DHR']",0.3
4885,"['UNH', 'DIS']",0.1
4886,"['UNH', 'DLR']",0.15
4887,"['UNH', 'DUK']",0.1
4888,"['UNH', 'ECL']",0.15
4889,"['UNH', 'EL']",0.15
4890,"['UNH', 'ENB']",0.1
4891,"['UNH', 'EQIX']",0.1
4892,"['UNH', 'EQNR']",-0.15
4893,"['UNH', 'EXC']",0.1
4894,"['UNH', 'FB']",0.15
4895,"['UNH', 'FCX']",0.1
4896,"['UNH', 'GE']",0.1
4897,"['UNH', 'GOOG']",0.15
4898,"['UNH', 'HD']",0.3
4899,"['UNH', 'HON']",0.15
4900,"['UNH', 'JD']",0.1
4901,"['UNH', 'JNJ']",0.55
4902,"['UNH', 'JPM']",0.15
4903,"['UNH', 'KO']",0.1
4904,"['UNH', 'LLY']",0.45
4905,"['UNH', 'LOW']",0.15
4906,"['UNH', 'MA']",0.15
4907,"['UNH', 'MCD']",0.15
4908,"['UNH', 'MMM']",0.15
4909,"['UNH', 'MS']",0.18
4910,"['UNH', 'MSFT']",0.3
4911,"['UNH', 'NEE']",0.1
4912,"['UNH', 'NEM']",0.1
4913,"['UNH', 'NFLX']",0.1
4914,"['UNH', 'NGG']",-0.15
4915,"['UNH', 'NKE']",0.15
4916,"['UNH', 'NVDA']",0.15
4917,"['UNH', 'NVO']",0.15
4918,"['UNH', 'NVS']",0.15
4919,"['UNH', 'O']",0.15
4920,"['UNH', 'ORCL']",0.1
4921,"['UNH', 'PEP']",0.15
4922,"['UNH', 'PFE']",0.45
4923,"['UNH', 'PG']",0.15
4924,"['UNH', 'PLD']",0.15
4925,"['UNH', 'PM']",-0.15
4926,"['UNH', 'PSA']",0.1
4927,"['UNH', 'PTR']",0.1
4928,"['UNH', 'PYPL']",0.1
4929,"['UNH', 'RDS-B']",-0.15
4930,"['UNH', 'RIO']",0.1
4931,"['UNH', 'RTX']",0.1
4932,"['UNH', 'SBAC']",0.1
4933,"['UNH', 'SBUX']",0.15
4934,"['UNH', 'SCHW']",0.15
4935,"['UNH', 'SHW']",0.15
4936,"['UNH', 'snap']",-0.15
4937,"['UNH', 'SNP']",0.15
4938,"['UNH', 'SO']",0.15
4939,"['UNH', 'SPG-PJ']",-0.15
4940,"['UNH', 'SRE']",0.1
4941,"['UNH', 'T']",0.15
4942,"['UNH', 'TGT']",0.15
4943,"['UNH', 'TM']",0.15
4944,"['UNH', 'TMO']",0.4
4945,"['UNH', 'TMUS']",0.15
4946,"['UNH', 'TSLA']",0.1
4947,"['UNH', 'TSM']",0.15
4948,"['UNH', 'TTE']",0.1
4949,"['UNH', 'UL']",0.15
4950,"['Unp', 'AAPL']",0.1
4951,"['Unp', 'ABBV']",0.1
4952,"['Unp', 'ABT']",0.1
4953,"['Unp', 'ACN']",0.15
4954,"['Unp', 'ADBE']",0.15
4955,"['Unp', 'ADP']",0.1
4956,"['Unp', 'AEP']",0.15
4957,"['Unp', 'AMT']",0.15
4958,"['Unp', 'AMZN']",0.15
4959,"['Unp', 'APD']",0.15
4960,"['Unp', 'ASML']",0.15
4961,"['Unp', 'AVGO']",0.1
4962,"['Unp', 'AWK']",0.15
4963,"['Unp', 'BA']",0.15
4964,"['Unp', 'BABA']",-0.15
4965,"['Unp', 'BAC']",0.1
4966,"['Unp', 'BBL']",-0.15
4967,"['Unp', 'BHP']",0.1
4968,"['Unp', 'BP']",-0.15
4969,"['Unp', 'BRK-A']",0.3
4970,"['Unp', 'C-PJ']",-0.15
4971,"['Unp', 'CAT']",0.15
4972,"['Unp', 'CCI']",0.15
4973,"['Unp', 'CHTR']",0.1
4974,"['Unp', 'CMCSA']",0.1
4975,"['Unp', 'COP']",0.1
4976,"['Unp', 'COST']",0.15
4977,"['Unp', 'CSCO']",0.1
4978,"['Unp', 'CTA-PB']",-0.15
4979,"['Unp', 'CVX']",0.1
4980,"['Unp', 'D']",0.15
4981,"['Unp', 'DE']",0.15
4982,"['Unp', 'DEO']",0.1
4983,"['Unp', 'DHR']",0.15
4984,"['Unp', 'DIS']",0.1
4985,"['Unp', 'DLR']",0.1
4986,"['Unp', 'DUK']",0.15
4987,"['Unp', 'ECL']",0.15
4988,"['Unp', 'EL']",0.1
4989,"['Unp', 'ENB']",0.1
4990,"['Unp', 'EQIX']",0.1
4991,"['Unp', 'EQNR']",-0.15
4992,"['Unp', 'EXC']",0.1
4993,"['Unp', 'FB']",-0.15
4994,"['Unp', 'FCX']",0.15
4995,"['Unp', 'GE']",0.1
4996,"['Unp', 'GOOG']",0.1
4997,"['Unp', 'HD']",0.15
4998,"['Unp', 'HON']",0.15
4999,"['Unp', 'JD']",-0.15
5000,"['Unp', 'JNJ']",0.1
5001,"['Unp', 'JPM']",0.15
5002,"['Unp', 'KO']",0.1
5003,"['Unp', 'LLY']",0.1
5004,"['Unp', 'LOW']",0.15
5005,"['Unp', 'MA']",0.15
5006,"['Unp', 'MCD']",0.15
5007,"['Unp', 'MMM']",0.1
5008,"['Unp', 'MS']",0.15
5009,"['Unp', 'MSFT']",0.15
5010,"['Unp', 'NEE']",0.1
5011,"['Unp', 'NEM']",0.1
5012,"['Unp', 'NFLX']",-0.15
5013,"['Unp', 'NGG']",0.1
5014,"['Unp', 'NKE']",0.15
5015,"['Unp', 'NVDA']",0.15
5016,"['Unp', 'NVO']",-0.15
5017,"['Unp', 'NVS']",-0.15
5018,"['Unp', 'O']",0.1
5019,"['Unp', 'ORCL']",0.1
5020,"['Unp', 'PEP']",0.15
5021,"['Unp', 'PFE']",0.1
5022,"['Unp', 'PG']",0.15
5023,"['Unp', 'PLD']",0.45
5024,"['Unp', 'PM']",0.1
5025,"['Unp', 'PSA']",0.1
5026,"['Unp', 'PTR']",0.1
5027,"['Unp', 'PYPL']",-0.15
5028,"['Unp', 'RDS-B']",0.1
5029,"['Unp', 'RIO']",0.15
5030,"['Unp', 'RTX']",0.1
5031,"['Unp', 'SBAC']",0.1
5032,"['Unp', 'SBUX']",0.15
5033,"['Unp', 'SCHW']",0.15
5034,"['Unp', 'SHW']",0.15
5035,"['Unp', 'snap']",-0.35
5036,"['Unp', 'SNP']",0.15
5037,"['Unp', 'SO']",0.15
5038,"['Unp', 'SPG-PJ']",-0.3
5039,"['Unp', 'SRE']",0.15
5040,"['Unp', 'T']",0.15
5041,"['Unp', 'TGT']",0.1
5042,"['Unp', 'TM']",0.15
5043,"['Unp', 'TMO']",0.1
5044,"['Unp', 'TMUS']",0.15
5045,"['Unp', 'TSLA']",0.15
5046,"['Unp', 'TSM']",0.1
5047,"['Unp', 'TTE']",0.1
5048,"['Unp', 'UL']",0.1
5049,"['Unp', 'UNH']",0.1
5050,"['UPS', 'AAPL']",0.3
5051,"['UPS', 'ABBV']",0.1
5052,"['UPS', 'ABT']",0.15
5053,"['UPS', 'ACN']",0.15
5054,"['UPS', 'ADBE']",0.15
5055,"['UPS', 'ADP']",0.15
5056,"['UPS', 'AEP']",0.15
5057,"['UPS', 'AMT']",0.15
5058,"['UPS', 'AMZN']",0.45
5059,"['UPS', 'APD']",0.1
5060,"['UPS', 'ASML']",0.1
5061,"['UPS', 'AVGO']",0.15
5062,"['UPS', 'AWK']",0.1
5063,"['UPS', 'BA']",0.15
5064,"['UPS', 'BABA']",-0.15
5065,"['UPS', 'BAC']",0.15
5066,"['UPS', 'BBL']",0.1
5067,"['UPS', 'BHP']",0.1
5068,"['UPS', 'BP']",0.1
5069,"['UPS', 'BRK-A']",0.15
5070,"['UPS', 'C-PJ']",0.15
5071,"['UPS', 'CAT']",0.15
5072,"['UPS', 'CCI']",0.15
5073,"['UPS', 'CHTR']",0.1
5074,"['UPS', 'CMCSA']",0.15
5075,"['UPS', 'COP']",0.1
5076,"['UPS', 'COST']",0.15
5077,"['UPS', 'CSCO']",0.1
5078,"['UPS', 'CTA-PB']",0.1
5079,"['UPS', 'CVX']",0.1
5080,"['UPS', 'D']",0.15
5081,"['UPS', 'DE']",0.15
5082,"['UPS', 'DEO']",0.1
5083,"['UPS', 'DHR']",0.15
5084,"['UPS', 'DIS']",0.15
5085,"['UPS', 'DLR']",0.15
5086,"['UPS', 'DUK']",0.1
5087,"['UPS', 'ECL']",0.1
5088,"['UPS', 'EL']",0.15
5089,"['UPS', 'ENB']",0.1
5090,"['UPS', 'EQIX']",0.15
5091,"['UPS', 'EQNR']",0.1
5092,"['UPS', 'EXC']",0.1
5093,"['UPS', 'FB']",0.15
5094,"['UPS', 'FCX']",0.15
5095,"['UPS', 'GE']",0.15
5096,"['UPS', 'GOOG']",0.15
5097,"['UPS', 'HD']",0.3
5098,"['UPS', 'HON']",0.3
5099,"['UPS', 'JD']",0.15
5100,"['UPS', 'JNJ']",0.1
5101,"['UPS', 'JPM']",0.15
5102,"['UPS', 'KO']",0.15
5103,"['UPS', 'LLY']",0.15
5104,"['UPS', 'LOW']",0.15
5105,"['UPS', 'MA']",0.15
5106,"['UPS', 'MCD']",0.15
5107,"['UPS', 'MMM']",0.15
5108,"['UPS', 'MS']",0.15
5109,"['UPS', 'MSFT']",0.15
5110,"['UPS', 'NEE']",0.1
5111,"['UPS', 'NEM']",0.1
5112,"['UPS', 'NFLX']",0.15
5113,"['UPS', 'NGG']",-0.15
5114,"['UPS', 'NKE']",0.3
5115,"['UPS', 'NVDA']",0.15
5116,"['UPS', 'NVO']",0.1
5117,"['UPS', 'NVS']",0.1
5118,"['UPS', 'O']",0.15
5119,"['UPS', 'ORCL']",0.15
5120,"['UPS', 'PEP']",0.15
5121,"['UPS', 'PFE']",0.1
5122,"['UPS', 'PG']",0.15
5123,"['UPS', 'PLD']",0.45
5124,"['UPS', 'PM']",-0.15
5125,"['UPS', 'PSA']",0.15
5126,"['UPS', 'PTR']",0.1
5127,"['UPS', 'PYPL']",0.15
5128,"['UPS', 'RDS-B']",0.1
5129,"['UPS', 'RIO']",0.1
5130,"['UPS', 'RTX']",0.15
5131,"['UPS', 'SBAC']",0.1
5132,"['UPS', 'SBUX']",0.15
5133,"['UPS', 'SCHW']",0.15
5134,"['UPS', 'SHW']",0.15
5135,"['UPS', 'snap']",0.1
5136,"['UPS', 'SNP']",0.15
5137,"['UPS', 'SO']",0.15
5138,"['UPS', 'SPG-PJ']",-0.15
5139,"['UPS', 'SRE']",0.15
5140,"['UPS', 'T']",0.15
5141,"['UPS', 'TGT']",0.15
5142,"['UPS', 'TM']",0.15
5143,"['UPS', 'TMO']",0.15
5144,"['UPS', 'TMUS']",0.15
5145,"['UPS', 'TSLA']",0.15
5146,"['UPS', 'TSM']",0.15
5147,"['UPS', 'TTE']",0.1
5148,"['UPS', 'UL']",0.45
5149,"['UPS', 'UNH']",0.1
5150,"['UPS', 'Unp']",0.3
5151,"['V', 'AAPL']",0.15
5152,"['V', 'ABBV']",0.1
5153,"['V', 'ABT']",0.15
5154,"['V', 'ACN']",0.15
5155,"['V', 'ADBE']",0.15
5156,"['V', 'ADP']",0.15
5157,"['V', 'AEP']",0.15
5158,"['V', 'AMT']",0.1
5159,"['V', 'AMZN']",0.15
5160,"['V', 'APD']",0.15
5161,"['V', 'ASML']",0.15
5162,"['V', 'AVGO']",0.15
5163,"['V', 'AWK']",0.1
5164,"['V', 'BA']",0.15
5165,"['V', 'BABA']",-0.15
5166,"['V', 'BAC']",0.15
5167,"['V', 'BBL']",0.1
5168,"['V', 'BHP']",0.1
5169,"['V', 'BP']",0.1
5170,"['V', 'BRK-A']",0.15
5171,"['V', 'C-PJ']",0.1
5172,"['V', 'CAT']",0.15
5173,"['V', 'CCI']",0.15
5174,"['V', 'CHTR']",0.1
5175,"['V', 'CMCSA']",0.15
5176,"['V', 'COP']",-0.15
5177,"['V', 'COST']",0.15
5178,"['V', 'CSCO']",0.15
5179,"['V', 'CTA-PB']",0.15
5180,"['V', 'CVX']",0.15
5181,"['V', 'D']",0.15
5182,"['V', 'DE']",0.1
5183,"['V', 'DEO']",0.1
5184,"['V', 'DHR']",0.15
5185,"['V', 'DIS']",0.15
5186,"['V', 'DLR']",0.1
5187,"['V', 'DUK']",0.1
5188,"['V', 'ECL']",0.1
5189,"['V', 'EL']",0.15
5190,"['V', 'ENB']",0.1
5191,"['V', 'EQIX']",0.15
5192,"['V', 'EQNR']",0.1
5193,"['V', 'EXC']",0.15
5194,"['V', 'FB']",0.1
5195,"['V', 'FCX']",0.1
5196,"['V', 'GE']",0.1
5197,"['V', 'GOOG']",0.15
5198,"['V', 'HD']",0.3
5199,"['V', 'HON']",0.15
5200,"['V', 'JD']",-0.15
5201,"['V', 'JNJ']",0.15
5202,"['V', 'JPM']",0.3
5203,"['V', 'KO']",0.15
5204,"['V', 'LLY']",0.15
5205,"['V', 'LOW']",0.15
5206,"['V', 'MA']",0.15
5207,"['V', 'MCD']",0.15
5208,"['V', 'MMM']",0.15
5209,"['V', 'MS']",0.15
5210,"['V', 'MSFT']",0.15
5211,"['V', 'NEE']",0.1
5212,"['V', 'NEM']",0.1
5213,"['V', 'NFLX']",-0.15
5214,"['V', 'NGG']",0.1
5215,"['V', 'NKE']",0.3
5216,"['V', 'NVDA']",0.3
5217,"['V', 'NVO']",0.15
5218,"['V', 'NVS']",0.1
5219,"['V', 'O']",0.1
5220,"['V', 'ORCL']",0.15
5221,"['V', 'PEP']",0.15
5222,"['V', 'PFE']",0.1
5223,"['V', 'PG']",0.15
5224,"['V', 'PLD']",0.15
5225,"['V', 'PM']",-0.15
5226,"['V', 'PSA']",0.15
5227,"['V', 'PTR']",-0.15
5228,"['V', 'PYPL']",0.15
5229,"['V', 'RDS-B']",0.1
5230,"['V', 'RIO']",-0.15
5231,"['V', 'RTX']",0.15
5232,"['V', 'SBAC']",0.15
5233,"['V', 'SBUX']",0.15
5234,"['V', 'SCHW']",0.3
5235,"['V', 'SHW']",0.1
5236,"['V', 'snap']",0.1
5237,"['V', 'SNP']",0.15
5238,"['V', 'SO']",0.15
5239,"['V', 'SPG-PJ']",0.15
5240,"['V', 'SRE']",0.15
5241,"['V', 'T']",0.15
5242,"['V', 'TGT']",0.15
5243,"['V', 'TM']",0.15
5244,"['V', 'TMO']",0.15
5245,"['V', 'TMUS']",0.15
5246,"['V', 'TSLA']",0.15
5247,"['V', 'TSM']",0.15
5248,"['V', 'TTE']",0.1
5249,"['V', 'UL']",0.1
5250,"['V', 'UNH']",0.15
5251,"['V', 'Unp']",0.1
5252,"['V', 'UPS']",0.3
5253,"['VALE', 'AAPL']",0.15
5254,"['VALE', 'ABBV']",0.1
5255,"['VALE', 'ABT']",-0.15
5256,"['VALE', 'ACN']",0.1
5257,"['VALE', 'ADBE']",-0.15
5258,"['VALE', 'ADP']",0.1
5259,"['VALE', 'AEP']",0.1
5260,"['VALE', 'AMT']",0.1
5261,"['VALE', 'AMZN']",0.1
5262,"['VALE', 'APD']",0.15
5263,"['VALE', 'ASML']",0.15
5264,"['VALE', 'AVGO']",0.15
5265,"['VALE', 'AWK']",-0.15
5266,"['VALE', 'BA']",-0.15
5267,"['VALE', 'BABA']",-0.15
5268,"['VALE', 'BAC']",0.15
5269,"['VALE', 'BBL']",0.15
5270,"['VALE', 'BHP']",0.65
5271,"['VALE', 'BP']",0.15
5272,"['VALE', 'BRK-A']",0.1
5273,"['VALE', 'C-PJ']",0.1
5274,"['VALE', 'CAT']",0.15
5275,"['VALE', 'CCI']",0.1
5276,"['VALE', 'CHTR']",-0.15
5277,"['VALE', 'CMCSA']",0.1
5278,"['VALE', 'COP']",0.15
5279,"['VALE', 'COST']",0.1
5280,"['VALE', 'CSCO']",0.1
5281,"['VALE', 'CTA-PB']",-0.15
5282,"['VALE', 'CVX']",0.15
5283,"['VALE', 'D']",0.1
5284,"['VALE', 'DE']",0.15
5285,"['VALE', 'DEO']",0.1
5286,"['VALE', 'DHR']",0.1
5287,"['VALE', 'DIS']",-0.15
5288,"['VALE', 'DLR']",-0.15
5289,"['VALE', 'DUK']",-0.15
5290,"['VALE', 'ECL']",0.1
5291,"['VALE', 'EL']",0.1
5292,"['VALE', 'ENB']",0.1
5293,"['VALE', 'EQIX']",0.1
5294,"['VALE', 'EQNR']",0.15
5295,"['VALE', 'EXC']",0.1
5296,"['VALE', 'FB']",0.1
5297,"['VALE', 'FCX']",0.45
5298,"['VALE', 'GE']",0.1
5299,"['VALE', 'GOOG']",0.1
5300,"['VALE', 'HD']",0.15
5301,"['VALE', 'HON']",0.15
5302,"['VALE', 'JD']",0.1
5303,"['VALE', 'JNJ']",-0.15
5304,"['VALE', 'JPM']",0.1
5305,"['VALE', 'KO']",-0.15
5306,"['VALE', 'LLY']",0.1
5307,"['VALE', 'LOW']",-0.15
5308,"['VALE', 'MA']",0.1
5309,"['VALE', 'MCD']",0.1
5310,"['VALE', 'MMM']",-0.15
5311,"['VALE', 'MS']",0.15
5312,"['VALE', 'MSFT']",0.15
5313,"['VALE', 'NEE']",0.1
5314,"['VALE', 'NEM']",0.15
5315,"['VALE', 'NFLX']",-0.15
5316,"['VALE', 'NGG']",-0.15
5317,"['VALE', 'NKE']",0.1
5318,"['VALE', 'NVDA']",0.15
5319,"['VALE', 'NVO']",0.15
5320,"['VALE', 'NVS']",0.1
5321,"['VALE', 'O']",-0.15
5322,"['VALE', 'ORCL']",0.1
5323,"['VALE', 'PEP']",0.15
5324,"['VALE', 'PFE']",0.1
5325,"['VALE', 'PG']",0.1
5326,"['VALE', 'PLD']",0.1
5327,"['VALE', 'PM']",-0.15
5328,"['VALE', 'PSA']",-0.15
5329,"['VALE', 'PTR']",0.15
5330,"['VALE', 'PYPL']",-0.15
5331,"['VALE', 'RDS-B']",0.15
5332,"['VALE', 'RIO']",0.65
5333,"['VALE', 'RTX']",0.15
5334,"['VALE', 'SBAC']",0.1
5335,"['VALE', 'SBUX']",0.1
5336,"['VALE', 'SCHW']",0.1
5337,"['VALE', 'SHW']",0.15
5338,"['VALE', 'snap']",-0.15
5339,"['VALE', 'SNP']",0.15
5340,"['VALE', 'SO']",0.1
5341,"['VALE', 'SPG-PJ']",-0.15
5342,"['VALE', 'SRE']",0.1
5343,"['VALE', 'T']",0.1
5344,"['VALE', 'TGT']",0.1
5345,"['VALE', 'TM']",0.15
5346,"['VALE', 'TMO']",-0.1
5347,"['VALE', 'TMUS']",0.1
5348,"['VALE', 'TSLA']",0.1
5349,"['VALE', 'TSM']",0.15
5350,"['VALE', 'TTE']",0.15
5351,"['VALE', 'UL']",0.1
5352,"['VALE', 'UNH']",-0.15
5353,"['VALE', 'Unp']",0.15
5354,"['VALE', 'UPS']",0.1
5355,"['VALE', 'V']",0.1
5356,"['VZ', 'AAPL']",0.1
5357,"['VZ', 'ABBV']",0.1
5358,"['VZ', 'ABT']",0.1
5359,"['VZ', 'ACN']",0.15
5360,"['VZ', 'ADBE']",-0.15
5361,"['VZ', 'ADP']",0.1
5362,"['VZ', 'AEP']",0.1
5363,"['VZ', 'AMT']",0.15
5364,"['VZ', 'AMZN']",0.1
5365,"['VZ', 'APD']",0.1
5366,"['VZ', 'ASML']",0.1
5367,"['VZ', 'AVGO']",0.1
5368,"['VZ', 'AWK']",0.1
5369,"['VZ', 'BA']",-0.3
5370,"['VZ', 'BABA']",-0.3
5371,"['VZ', 'BAC']",0.1
5372,"['VZ', 'BBL']",-0.15
5373,"['VZ', 'BHP']",0.1
5374,"['VZ', 'BP']",0.1
5375,"['VZ', 'BRK-A']",0.1
5376,"['VZ', 'C-PJ']",-0.1
5377,"['VZ', 'CAT']",0.1
5378,"['VZ', 'CCI']",0.15
5379,"['VZ', 'CHTR']",0.15
5380,"['VZ', 'CMCSA']",0.15
5381,"['VZ', 'COP']",0.1
5382,"['VZ', 'COST']",0.1
5383,"['VZ', 'CSCO']",0.15
5384,"['VZ', 'CTA-PB']",-0.15
5385,"['VZ', 'CVX']",0.1
5386,"['VZ', 'D']",0.1
5387,"['VZ', 'DE']",-0.15
5388,"['VZ', 'DEO']",-0.15
5389,"['VZ', 'DHR']",0.1
5390,"['VZ', 'DIS']",-0.15
5391,"['VZ', 'DLR']",0.1
5392,"['VZ', 'DUK']",0.1
5393,"['VZ', 'ECL']",0.1
5394,"['VZ', 'EL']",-0.1
5395,"['VZ', 'ENB']",0.1
5396,"['VZ', 'EQIX']",0.15
5397,"['VZ', 'EQNR']",0.1
5398,"['VZ', 'EXC']",0.1
5399,"['VZ', 'FB']",0.1
5400,"['VZ', 'FCX']",-0.15
5401,"['VZ', 'GE']",0.1
5402,"['VZ', 'GOOG']",0.15
5403,"['VZ', 'HD']",0.1
5404,"['VZ', 'HON']",0.15
5405,"['VZ', 'JD']",-0.15
5406,"['VZ', 'JNJ']",0.1
5407,"['VZ', 'JPM']",0.15
5408,"['VZ', 'KO']",0.1
5409,"['VZ', 'LLY']",0.1
5410,"['VZ', 'LOW']",0.15
5411,"['VZ', 'MA']",-0.15
5412,"['VZ', 'MCD']",0.1
5413,"['VZ', 'MMM']",-0.15
5414,"['VZ', 'MS']",0.15
5415,"['VZ', 'MSFT']",0.1
5416,"['VZ', 'NEE']",0.1
5417,"['VZ', 'NEM']",-0.15
5418,"['VZ', 'NFLX']",-0.15
5419,"['VZ', 'NGG']",0.1
5420,"['VZ', 'NKE']",0.1
5421,"['VZ', 'NVDA']",0.1
5422,"['VZ', 'NVO']",-0.15
5423,"['VZ', 'NVS']",0.1
5424,"['VZ', 'O']",0.1
5425,"['VZ', 'ORCL']",0.1
5426,"['VZ', 'PEP']",0.1
5427,"['VZ', 'PFE']",0.1
5428,"['VZ', 'PG']",0.1
5429,"['VZ', 'PLD']",0.1
5430,"['VZ', 'PM']",-0.15
5431,"['VZ', 'PSA']",0.1
5432,"['VZ', 'PTR']",0.1
5433,"['VZ', 'PYPL']",-0.15
5434,"['VZ', 'RDS-B']",0.15
5435,"['VZ', 'RIO']",0.1
5436,"['VZ', 'RTX']",0.15
5437,"['VZ', 'SBAC']",0.15
5438,"['VZ', 'SBUX']",0.1
5439,"['VZ', 'SCHW']",0.1
5440,"['VZ', 'SHW']",0.1
5441,"['VZ', 'snap']",-0.15
5442,"['VZ', 'SNP']",0.15
5443,"['VZ', 'SO']",0.15
5444,"['VZ', 'SPG-PJ']",-0.15
5445,"['VZ', 'SRE']",0.1
5446,"['VZ', 'T']",0.65
5447,"['VZ', 'TGT']",0.1
5448,"['VZ', 'TM']",0.1
5449,"['VZ', 'TMO']",0.1
5450,"['VZ', 'TMUS']",0.45
5451,"['VZ', 'TSLA']",-0.15
5452,"['VZ', 'TSM']",0.1
5453,"['VZ', 'TTE']",0.1
5454,"['VZ', 'UL']",0.15
5455,"['VZ', 'UNH']",0.1
5456,"['VZ', 'Unp']",-0.15
5457,"['VZ', 'UPS']",0.15
5458,"['VZ', 'V']",0.15
5459,"['VZ', 'VALE']",-0.15
5460,"['WELL', 'AAPL']",0.1
5461,"['WELL', 'ABBV']",0.1
5462,"['WELL', 'ABT']",0.15
5463,"['WELL', 'ACN']",0.1
5464,"['WELL', 'ADBE']",-0.15
5465,"['WELL', 'ADP']",0.1
5466,"['WELL', 'AEP']",0.15
5467,"['WELL', 'AMT']",0.15
5468,"['WELL', 'AMZN']",0.15
5469,"['WELL', 'APD']",0.1
5470,"['WELL', 'ASML']",0.1
5471,"['WELL', 'AVGO']",-0.15
5472,"['WELL', 'AWK']",0.15
5473,"['WELL', 'BA']",-0.15
5474,"['WELL', 'BABA']",-0.3
5475,"['WELL', 'BAC']",0.1
5476,"['WELL', 'BBL']",-0.15
5477,"['WELL', 'BHP']",0.1
5478,"['WELL', 'BP']",0.15
5479,"['WELL', 'BRK-A']",0.1
5480,"['WELL', 'C-PJ']",-0.15
5481,"['WELL', 'CAT']",0.1
5482,"['WELL', 'CCI']",0.15
5483,"['WELL', 'CHTR']",0.1
5484,"['WELL', 'CMCSA']",0.1
5485,"['WELL', 'COP']",0.1
5486,"['WELL', 'COST']",0.15
5487,"['WELL', 'CSCO']",0.1
5488,"['WELL', 'CTA-PB']",0.1
5489,"['WELL', 'CVX']",0.15
5490,"['WELL', 'D']",0.1
5491,"['WELL', 'DE']",0.1
5492,"['WELL', 'DEO']",0.1
5493,"['WELL', 'DHR']",0.1
5494,"['WELL', 'DIS']",0.1
5495,"['WELL', 'DLR']",0.15
5496,"['WELL', 'DUK']",0.15
5497,"['WELL', 'ECL']",0.15
5498,"['WELL', 'EL']",0.15
5499,"['WELL', 'ENB']",0.1
5500,"['WELL', 'EQIX']",0.45
5501,"['WELL', 'EQNR']",0.1
5502,"['WELL', 'EXC']",0.15
5503,"['WELL', 'FB']",0.1
5504,"['WELL', 'FCX']",-0.15
5505,"['WELL', 'GE']",-0.15
5506,"['WELL', 'GOOG']",0.1
5507,"['WELL', 'HD']",0.15
5508,"['WELL', 'HON']",0.1
5509,"['WELL', 'JD']",-0.15
5510,"['WELL', 'JNJ']",0.15
5511,"['WELL', 'JPM']",0.1
5512,"['WELL', 'KO']",0.1
5513,"['WELL', 'LLY']",0.15
5514,"['WELL', 'LOW']",0.15
5515,"['WELL', 'MA']",0.1
5516,"['WELL', 'MCD']",0.1
5517,"['WELL', 'MMM']",0.1
5518,"['WELL', 'MS']",0.15
5519,"['WELL', 'MSFT']",0.1
5520,"['WELL', 'NEE']",0.3
5521,"['WELL', 'NEM']",0.1
5522,"['WELL', 'NFLX']",-0.15
5523,"['WELL', 'NGG']",0.1
5524,"['WELL', 'NKE']",0.1
5525,"['WELL', 'NVDA']",0.1
5526,"['WELL', 'NVO']",0.1
5527,"['WELL', 'NVS']",0.1
5528,"['WELL', 'O']",0.15
5529,"['WELL', 'ORCL']",0.1
5530,"['WELL', 'PEP']",0.1
5531,"['WELL', 'PFE']",0.1
5532,"['WELL', 'PG']",0.15
5533,"['WELL', 'PLD']",0.15
5534,"['WELL', 'PM']",0.1
5535,"['WELL', 'PSA']",0.6
5536,"['WELL', 'PTR']",0.1
5537,"['WELL', 'PYPL']",-0.15
5538,"['WELL', 'RDS-B']",0.1
5539,"['WELL', 'RIO']",0.1
5540,"['WELL', 'RTX']",0.1
5541,"['WELL', 'SBAC']",0.15
5542,"['WELL', 'SBUX']",0.1
5543,"['WELL', 'SCHW']",0.1
5544,"['WELL', 'SHW']",0.15
5545,"['WELL', 'snap']",-0.15
5546,"['WELL', 'SNP']",0.15
5547,"['WELL', 'SO']",0.15
5548,"['WELL', 'SPG-PJ']",0.15
5549,"['WELL', 'SRE']",0.15
5550,"['WELL', 'T']",0.15
5551,"['WELL', 'TGT']",0.15
5552,"['WELL', 'TM']",0.1
5553,"['WELL', 'TMO']",0.15
5554,"['WELL', 'TMUS']",0.1
5555,"['WELL', 'TSLA']",-0.15
